FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
400.656053105,0.626674116,0.598817587,0.653044879
400.707245725,0.626721323,0.598817587,0.653044879
400.758438344,0.626770258,0.598817587,0.653044879
400.809630963,0.626814067,0.598817587,0.653044879
400.860823582,0.626875699,0.598817587,0.653044879
400.912016202,0.626923978,0.599187016,0.653044879
400.963208821,0.626977623,0.599187016,0.653044879
401.014401440,0.627023935,0.599459946,0.653044879
401.065594059,0.627087057,0.599464774,0.653245687
401.116786679,0.627145350,0.599464774,0.653465331
401.167979298,0.627181053,0.599464774,0.653465331
401.219171917,0.627219558,0.599471807,0.653780043
401.270364536,0.627262831,0.599471807,0.653780043
401.321557156,0.627306640,0.599512577,0.653780043
401.372749775,0.627346814,0.599512577,0.653780043
401.423942394,0.627394259,0.599651873,0.653780043
401.475135014,0.627439737,0.599666417,0.653846145
401.526327633,0.627504706,0.599666417,0.653846145
401.577520252,0.627547562,0.599666417,0.653846145
401.628712871,0.627597272,0.599666417,0.653846145
401.679905491,0.627634048,0.599666417,0.653846145
401.731098110,0.627676010,0.599666417,0.653846145
401.782290729,0.627720475,0.599833608,0.653846145
401.833483348,0.627790332,0.600508928,0.654072225
401.884675968,0.627833247,0.600508928,0.654072225
401.935868587,0.627883375,0.600813031,0.654072225
401.987061206,0.627921343,0.600813031,0.654072225
402.038253825,0.627972841,0.600813031,0.654072225
402.089446445,0.628009498,0.600813031,0.654072225
402.140639064,0.628058612,0.600813031,0.654072225
402.191831683,0.628098488,0.601248860,0.654072225
402.243024302,0.628150165,0.601248860,0.654072225
402.294216922,0.628206789,0.601248860,0.654072225
402.345409541,0.628250957,0.601248860,0.654072225
402.396602160,0.628296793,0.601334453,0.654072225
402.447794779,0.628338516,0.601334453,0.654072225
402.498987399,0.628388643,0.601351380,0.654499173
402.550180018,0.628445983,0.601351380,0.654499173
402.601372637,0.628478765,0.601351380,0.654499173
402.652565257,0.628537118,0.601351380,0.654822350
402.703757876,0.628601789,0.601392508,0.654822350
402.754950495,0.628653824,0.601949632,0.654822350
402.806143114,0.628692031,0.601949632,0.654822350
402.857335734,0.628738880,0.601949632,0.654822350
402.908528353,0.628790081,0.601949632,0.654822350
402.959720972,0.628832400,0.601949632,0.654822350
403.010913591,0.628881037,0.601949632,0.654822350
403.062106211,0.628936112,0.601949632,0.654822350
403.113298830,0.628985286,0.601949632,0.655322850
403.164491449,0.629043460,0.601949632,0.655322850
403.215684068,0.629112065,0.601949632,0.655498266
403.266876688,0.629150748,0.601949632,0.655668378
403.318069307,0.629190564,0.601949632,0.655710757
403.369261926,0.629246593,0.601949632,0.655710757
403.420454545,0.629305959,0.601973712,0.656196952
403.471647165,0.629358649,0.601973712,0.656196952
403.522839784,0.629407287,0.601973712,0.656196952
403.574032403,0.629468024,0.601973712,0.656196952
403.625225023,0.629527152,0.602023602,0.656196952
403.676417642,0.629568219,0.602081656,0.656196952
403.727610261,0.629614472,0.602081656,0.656196952
403.778802880,0.629678726,0.602168500,0.656196952
403.829995500,0.629737198,0.602224112,0.656196952
403.881188119,0.629780889,0.602224112,0.657216489
403.932380738,0.629822910,0.602224112,0.657216489
403.983573357,0.629896283,0.602224112,0.657216489
404.034765977,0.629941106,0.602224112,0.657216489
404.085958596,0.629996955,0.602224112,0.657216489
404.137151215,0.630048156,0.602224112,0.657216489
404.188343834,0.630087256,0.602224112,0.657216489
404.239536454,0.630161405,0.602224112,0.657216489
404.290729073,0.630199254,0.602224112,0.657216489
404.341921692,0.630247653,0.602761984,0.657216489
404.393114311,0.630281448,0.602761984,0.657937825
404.444306931,0.630341411,0.602761984,0.658175826
404.495499550,0.630388796,0.602761984,0.658175826
404.546692169,0.630442679,0.602761984,0.658175826
404.597884788,0.630510151,0.602992952,0.658175826
404.649077408,0.630562365,0.602992952,0.658175826
404.700270027,0.630613506,0.602992952,0.658175826
404.751462646,0.630653918,0.603033006,0.658175826
404.802655266,0.630719006,0.603033006,0.658175826
404.853847885,0.630760968,0.603033006,0.658175826
404.905040504,0.630812585,0.603040516,0.658273399
404.956233123,0.630869329,0.603040516,0.658273399
405.007425743,0.630924940,0.603040516,0.658273399
405.058618362,0.630976737,0.603053451,0.658273399
405.109810981,0.631037831,0.603133142,0.658273399
405.161003600,0.631093383,0.603133142,0.658273399
405.212196220,0.631169677,0.603133142,0.658273399
405.263388839,0.631242454,0.603133142,0.658273399
405.314581458,0.631293893,0.603133142,0.658273399
405.365774077,0.631365240,0.603133142,0.658273399
405.416966697,0.631428957,0.603788495,0.658949256
405.468159316,0.631504297,0.603788495,0.659013629
405.519351935,0.631547391,0.603788495,0.659013629
405.570544554,0.631606817,0.603788495,0.659052432
405.621737174,0.631657720,0.603925049,0.659052432
405.672929793,0.631724000,0.604003489,0.659052432
405.724122412,0.631777465,0.604003489,0.659052432
405.775315032,0.631833553,0.604003489,0.659052432
405.826507651,0.631898880,0.604003489,0.659052432
405.877700270,0.631937623,0.604110837,0.659592509
405.928892889,0.632000625,0.604110837,0.659592509
405.980085509,0.632050872,0.604110837,0.659839690
406.031278128,0.632098258,0.604110837,0.659839690
406.082470747,0.632162631,0.604553103,0.659839690
406.133663366,0.632209122,0.604553103,0.659839690
406.184855986,0.632280886,0.604553103,0.659898460
406.236048605,0.632348537,0.604553103,0.660071969
406.287241224,0.632408023,0.604553103,0.660071969
406.338433843,0.632456839,0.604553103,0.660071969
406.389626463,0.632508099,0.604729712,0.660071969
406.440819082,0.632562518,0.604729712,0.660071969
406.492011701,0.632619619,0.604729712,0.660392821
406.543204320,0.632685840,0.604729712,0.660617054
406.594396940,0.632734537,0.604729712,0.660617054
406.645589559,0.632795095,0.604729712,0.660617054
406.696782178,0.632863641,0.605367005,0.660617054
406.747974797,0.632927001,0.605367005,0.660617054
406.799167417,0.632981181,0.605367005,0.660617054
406.850360036,0.633037031,0.605367005,0.660666049
406.901552655,0.633103013,0.605367005,0.660666049
406.952745275,0.633190393,0.605367005,0.660714269
407.003937894,0.633256972,0.605367005,0.660729408
407.055130513,0.633333623,0.605367005,0.660729408
407.106323132,0.633415997,0.605367005,0.660729408
407.157515752,0.633483052,0.605367005,0.660729408
407.208708371,0.633539319,0.605367005,0.660729408
407.259900990,0.633590341,0.605367005,0.660729408
407.311093609,0.633655071,0.605367005,0.661220968
407.362286229,0.633722723,0.605367005,0.661220968
407.413478848,0.633772910,0.605367005,0.661397696
407.464671467,0.633811653,0.605367005,0.661397696
407.515864086,0.633867919,0.605367005,0.661397696
407.567056706,0.633929133,0.605367005,0.661538482
407.618249325,0.633988619,0.605367005,0.661564648
407.669441944,0.634045184,0.605367005,0.661564648
407.720634563,0.634103179,0.605367005,0.661564648
407.771827183,0.634146988,0.605367005,0.661564648
407.823019802,0.634225607,0.605367005,0.661564648
407.874212421,0.634299219,0.605367005,0.662080824
407.925405041,0.634358585,0.605367005,0.662080824
407.976597660,0.634408355,0.605367005,0.662080824
408.027790279,0.634472489,0.605367005,0.662080824
408.078982898,0.634532154,0.605367005,0.662425756
408.130175518,0.634588122,0.605367005,0.662425756
408.181368137,0.634636581,0.605367005,0.662425756
408.232560756,0.634705067,0.605367005,0.662425756
408.283753375,0.634766102,0.605367005,0.662425756
408.334945995,0.634838521,0.606084883,0.662425756
408.386138614,0.634906828,0.606084883,0.662425756
408.437331233,0.634964585,0.606084883,0.662425756
408.488523852,0.635030150,0.606611550,0.662425756
408.539716472,0.635092258,0.606611550,0.662511110
408.590909091,0.635150492,0.606611550,0.663265288
408.642101710,0.635212779,0.606611550,0.663273990
408.693294329,0.635281622,0.606611550,0.663339376
408.744486949,0.635363877,0.606611550,0.663422525
408.795679568,0.635437369,0.606611550,0.663422525
408.846872187,0.635488629,0.606732368,0.663422525
408.898064806,0.635557711,0.606732368,0.663422525
408.949257426,0.635632992,0.606732368,0.663507104
409.000450045,0.635690510,0.606732368,0.663507104
409.051642664,0.635766447,0.607531369,0.663507104
409.102835284,0.635808527,0.607531369,0.663800538
409.154027903,0.635881543,0.607531369,0.663800538
409.205220522,0.635945022,0.607531369,0.663800538
409.256413141,0.636002660,0.607531369,0.664122164
409.307605761,0.636069536,0.607531369,0.664122164
409.358798380,0.636140287,0.607531369,0.664122164
409.409990999,0.636197627,0.607531369,0.664122164
409.461183618,0.636260033,0.607531369,0.664246798
409.512376238,0.636327028,0.607531369,0.664246798
409.563568857,0.636409283,0.607531369,0.664246798
409.614761476,0.636473894,0.607553363,0.664246798
409.665954095,0.636523068,0.607553363,0.664561987
409.717146715,0.636601925,0.607553363,0.664660335
409.768339334,0.636670649,0.607672215,0.664957285
409.819531953,0.636757374,0.607672215,0.664957285
409.870724572,0.636829495,0.607672215,0.664965987
409.921917192,0.636895239,0.607672215,0.664974630
409.973109811,0.636949062,0.607672215,0.664974630
410.024302430,0.637005866,0.607672215,0.664987385
410.075495050,0.637070835,0.607672215,0.664987385
410.126687669,0.637140632,0.607672215,0.664987385
410.177880288,0.637207389,0.608108103,0.665221155
410.229072907,0.637277901,0.608108103,0.665221155
410.280265527,0.637332022,0.608108103,0.665221155
410.331458146,0.637417614,0.608108103,0.665221155
410.382650765,0.637485623,0.608108103,0.665508270
410.433843384,0.637572110,0.608374357,0.665508270
410.485036004,0.637652874,0.608374357,0.665508270
410.536228623,0.637726009,0.608374357,0.665508270
410.587421242,0.637786448,0.608374357,0.665508270
410.638613861,0.637865245,0.608374357,0.665508270
410.689806481,0.637936056,0.608374357,0.665816307
410.740999100,0.638007581,0.608486772,0.665818512
410.792191719,0.638084173,0.608486772,0.665818512
410.843384338,0.638158023,0.608544052,0.665818512
410.894576958,0.638209701,0.608544052,0.666061699
410.945769577,0.638273478,0.608544052,0.666061699
410.996962196,0.638348043,0.608544052,0.666061699
411.048154815,0.638415515,0.608952701,0.666389346
411.099347435,0.638476372,0.608952701,0.666389346
411.150540054,0.638536155,0.608952701,0.666389346
411.201732673,0.638599575,0.608952701,0.666666687
411.252925293,0.638678193,0.608952701,0.666666687
411.304117912,0.638744235,0.608952701,0.666666687
411.355310531,0.638813376,0.608952701,0.666666687
411.406503150,0.638877451,0.608952701,0.666666687
411.457695770,0.638953984,0.609205008,0.666666687
411.508888389,0.639018953,0.609205008,0.666666687
411.560081008,0.639090598,0.609205008,0.666666687
411.611273627,0.639188588,0.609205008,0.666929781
411.662466247,0.639260769,0.609205008,0.666947722
411.713658866,0.639330626,0.609777749,0.666947722
411.764851485,0.639412284,0.609777749,0.666947722
411.816044104,0.639491737,0.609777749,0.666969121
411.867236724,0.639558613,0.609777749,0.667221308
411.918429343,0.639629900,0.609777749,0.667512715
411.969621962,0.639696479,0.609777749,0.667553186
412.020814581,0.639756024,0.609777749,0.667553186
412.072007201,0.639827490,0.609838843,0.667553186
412.123199820,0.639905870,0.609838843,0.667553186
412.174392439,0.639967680,0.609838843,0.667553186
412.225585059,0.640038073,0.610088050,0.667553186
412.276777678,0.640115499,0.610088050,0.667719007
412.327970297,0.640179694,0.610088050,0.668081522
412.379162916,0.640269756,0.610088050,0.668081522
412.430355536,0.640337348,0.610088050,0.668081522
412.481548155,0.640395403,0.610088050,0.668081522
412.532740774,0.640473485,0.610102594,0.668081522
412.583933393,0.640558124,0.610102594,0.668081522
412.635126013,0.640615821,0.610102594,0.668081522
412.686318632,0.640693307,0.610743821,0.668099761
412.737511251,0.640757263,0.610743821,0.668508291
412.788703870,0.640826881,0.610743821,0.668508291
412.839896490,0.640903950,0.610743821,0.668508291
412.891089109,0.640992403,0.611260056,0.668784022
412.942281728,0.641051769,0.611260056,0.668784022
412.993474347,0.641116798,0.611260056,0.668784022
413.044666967,0.641186476,0.611260056,0.668784022
413.095859586,0.641265988,0.611260056,0.668784022
413.147052205,0.641349733,0.611260056,0.668784022
413.198244824,0.641429305,0.611260056,0.668784022
413.249437444,0.641510725,0.611260056,0.668885171
413.300630063,0.641597331,0.611260056,0.668885171
413.351822682,0.641678572,0.611260056,0.668885171
413.403015302,0.641773522,0.611260056,0.669185579
413.454207921,0.641855597,0.611697793,0.669204712
413.505400540,0.641942382,0.611697793,0.669204712
413.556593159,0.642011106,0.612141669,0.669204712
413.607785779,0.642090142,0.612141669,0.669691443
413.658978398,0.642157972,0.612141669,0.669691443
413.710171017,0.642233074,0.612552285,0.669691443
413.761363636,0.642304957,0.612552285,0.669691443
413.812556256,0.642385125,0.612752736,0.669691443
413.863748875,0.642460942,0.612752736,0.669835806
413.914941494,0.642540991,0.612752736,0.669835806
413.966134113,0.642611086,0.612752736,0.669835806
414.017326733,0.642697036,0.612752736,0.669835806
414.068519352,0.642764270,0.612752736,0.669835806
414.119711971,0.642815530,0.613231540,0.669958830
414.170904590,0.642907023,0.613231540,0.670025170
414.222097210,0.642996073,0.613231540,0.670025170
414.273289829,0.643067360,0.613231540,0.670025170
414.324482448,0.643149018,0.613231540,0.670025170
414.375675068,0.643239796,0.613828003,0.670025170
414.426867687,0.643320918,0.613941014,0.670085490
414.478060306,0.643395245,0.614049613,0.670085490
414.529252925,0.643500745,0.614049613,0.670085490
414.580445545,0.643590987,0.614307940,0.670785546
414.631638164,0.643679082,0.614307940,0.670785546
414.682830783,0.643758416,0.614307940,0.670785546
414.734023402,0.643839180,0.614307940,0.670785546
414.785216022,0.643914938,0.615062773,0.671134949
414.836408641,0.643987536,0.615062773,0.671134949
414.887601260,0.644067585,0.615062773,0.671742797
414.938793879,0.644164801,0.615062773,0.671861470
414.989986499,0.644258559,0.615062773,0.672158182
415.041179118,0.644324958,0.615062773,0.672158182
415.092371737,0.644405484,0.615062773,0.672428012
415.143564356,0.644482672,0.615062773,0.672428012
415.194756976,0.644571185,0.615317643,0.672428012
415.245949595,0.644642949,0.615317643,0.672428012
415.297142214,0.644708753,0.615317643,0.672428012
415.348334833,0.644782960,0.615317643,0.672428012
415.399527453,0.644846797,0.615317643,0.672428012
415.450720072,0.644936740,0.615317643,0.672428012
415.501912691,0.645011723,0.615569830,0.672428012
415.553105311,0.645092189,0.615789473,0.672550738
415.604297930,0.645151973,0.615789473,0.672550738
415.655490549,0.645219564,0.615789473,0.672849894
415.706683168,0.645283699,0.615789473,0.672849894
415.757875788,0.645350456,0.615863144,0.672849894
415.809068407,0.645414531,0.615875900,0.672849894
415.860261026,0.645502210,0.615875900,0.672922254
415.911453645,0.645560741,0.615875900,0.672922254
415.962646265,0.645614505,0.615875900,0.673434854
416.013838884,0.645676732,0.615875900,0.673434854
416.065031503,0.645749211,0.615875900,0.673561156
416.116224122,0.645818830,0.615875900,0.673561156
416.167416742,0.645885527,0.615875900,0.673805594
416.218609361,0.645965040,0.615899563,0.674460411
416.269801980,0.646049798,0.615899563,0.674565554
416.320994599,0.646123469,0.615899563,0.674565554
416.372187219,0.646173477,0.615899563,0.674565554
416.423379838,0.646257520,0.616493165,0.674629331
416.474572457,0.646353602,0.616516769,0.674629331
416.525765077,0.646403611,0.616610765,0.674629331
416.576957696,0.646479607,0.616610765,0.674629331
416.628150315,0.646554172,0.616621971,0.674629331
416.679342934,0.646640420,0.616621971,0.674709558
416.730535554,0.646735489,0.616621971,0.674709558
416.781728173,0.646799386,0.616736412,0.674709558
416.832920792,0.646854877,0.616782010,0.674709558
416.884113411,0.646928489,0.616782010,0.674709558
416.935306031,0.647010863,0.616782010,0.674709558
416.986498650,0.647091568,0.616782010,0.674709558
417.037691269,0.647142947,0.616782010,0.674872637
417.088883888,0.647193193,0.616782010,0.674872637
417.140076508,0.647268236,0.616782010,0.674872637
417.191269127,0.647351682,0.616782010,0.674872637
417.242461746,0.647435546,0.616888881,0.674872637
417.293654365,0.647518098,0.616888881,0.674872637
417.344846985,0.647596121,0.617058337,0.674872637
417.396039604,0.647668898,0.617058337,0.675603211
417.447232223,0.647741318,0.617058337,0.675603211
417.498424842,0.647808790,0.617293835,0.675603211
417.549617462,0.647876322,0.617293835,0.675603211
417.600810081,0.647935510,0.617293835,0.675720155
417.652002700,0.648009419,0.617928624,0.675720155
417.703195320,0.648084223,0.618152082,0.675720155
417.754387939,0.648184657,0.618152082,0.675720155
417.805580558,0.648257017,0.618152082,0.675720155
417.856773177,0.648329020,0.618152082,0.675721586
417.907965797,0.648396790,0.618181825,0.675721586
417.959158416,0.648460925,0.618181825,0.675721586
418.010351035,0.648551404,0.618181825,0.675721586
418.061543654,0.648597419,0.618421078,0.675721586
418.112736274,0.648673713,0.618421078,0.675721586
418.163928893,0.648744345,0.618421078,0.675721586
418.215121512,0.648822069,0.618421078,0.675721586
418.266314131,0.648881853,0.618798971,0.675902605
418.317506751,0.648977399,0.618798971,0.676145315
418.368699370,0.649064720,0.618798971,0.676145315
418.419891989,0.649131358,0.619047642,0.676145315
418.471084608,0.649179339,0.619047642,0.676145315
418.522277228,0.649249732,0.619047642,0.676145315
418.573469847,0.649300933,0.619377136,0.676145315
418.624662466,0.649385989,0.619377136,0.676276743
418.675855086,0.649463475,0.619555533,0.676418424
418.727047705,0.649530292,0.619555533,0.676418424
418.778240324,0.649623632,0.619787395,0.676418424
418.829432943,0.649715900,0.620083690,0.676418424
418.880625563,0.649804652,0.620083690,0.676418424
418.931818182,0.649875879,0.620083690,0.676543236
418.983010801,0.649934590,0.620083690,0.676750243
419.034203420,0.650006175,0.620083690,0.676750243
419.085396040,0.650065541,0.620083690,0.676750243
419.136588659,0.650142491,0.620083690,0.676935256
419.187781278,0.650216699,0.620083690,0.676935256
419.238973897,0.650295794,0.620242238,0.677204669
419.290166517,0.650385499,0.620242238,0.677419364
419.341359136,0.650467873,0.621118009,0.677419364
419.392551755,0.650554717,0.621351123,0.677419364
419.443744374,0.650627851,0.621351123,0.677419364
419.494936994,0.650694132,0.621409893,0.677581847
419.546129613,0.650794744,0.621409893,0.677581847
419.597322232,0.650846243,0.621757329,0.677581847
419.648514851,0.650898337,0.621757329,0.677649140
419.699707471,0.650945902,0.621757329,0.677649140
419.750900090,0.651017189,0.621757329,0.677725136
419.802092709,0.651073515,0.622240365,0.678189278
419.853285329,0.651138306,0.622240365,0.678189278
419.904477948,0.651201963,0.622240365,0.678189278
419.955670567,0.651278436,0.622240365,0.678189278
420.006863186,0.651351213,0.622240365,0.678189278
420.058055806,0.651414633,0.622240365,0.678189278
420.109248425,0.651484013,0.622240365,0.678189278
420.160441044,0.651549697,0.622240365,0.678189278
420.211633663,0.651626348,0.622240365,0.678284168
420.262826283,0.651700020,0.622240365,0.678284168
420.314018902,0.651762366,0.622240365,0.678478837
420.365211521,0.651826978,0.622240365,0.678478837
420.416404140,0.651894927,0.622240365,0.678478837
420.467596760,0.651964486,0.622240365,0.679012358
420.518789379,0.652065814,0.622240365,0.679117143
420.569981998,0.652140260,0.622877598,0.679117143
420.621174617,0.652213633,0.623609900,0.679117143
420.672367237,0.652281165,0.623609900,0.679117143
420.723559856,0.652342141,0.623609900,0.679117143
420.774752475,0.652414620,0.623609900,0.679117143
420.825945095,0.652474642,0.623609900,0.679553270
420.877137714,0.652556837,0.623609900,0.679553270
420.928330333,0.652622640,0.623875737,0.679750204
420.979522952,0.652685642,0.623875737,0.679750204
421.030715572,0.652750611,0.623875737,0.679750204
421.081908191,0.652824342,0.623875737,0.679750204
421.133100810,0.652883530,0.623875737,0.679750204
421.184293429,0.652940333,0.623875737,0.679750204
421.235486049,0.652994335,0.624465346,0.679750204
421.286678668,0.653076053,0.624465346,0.679750204
421.337871287,0.653128147,0.624465346,0.679750204
421.389063906,0.653197408,0.624465346,0.679750204
421.440256526,0.653284490,0.624465346,0.679964542
421.491449145,0.653347254,0.624465346,0.680658460
421.542641764,0.653422892,0.624465346,0.680658460
421.593834383,0.653513372,0.624664903,0.681364417
421.645027003,0.653583884,0.624664903,0.681364417
421.696219622,0.653644800,0.624693394,0.681364417
421.747412241,0.653725982,0.625334501,0.681364417
421.798604860,0.653805435,0.625432551,0.681488216
421.849797480,0.653858721,0.625432551,0.681488216
421.900990099,0.653911412,0.625761509,0.681488216
421.952182718,0.653969288,0.625761509,0.681488216
422.003375338,0.654043615,0.625761509,0.681488216
422.054567957,0.654121220,0.625761509,0.681488216
422.105760576,0.654203176,0.625761509,0.681488216
422.156953195,0.654276848,0.625761509,0.681488216
422.208145815,0.654358387,0.625761509,0.681740642
422.259338434,0.654420674,0.626297593,0.682015657
422.310531053,0.654510796,0.626297593,0.682015657
422.361723672,0.654577732,0.626328707,0.682015657
422.412916292,0.654649436,0.626328707,0.682015657
422.464108911,0.654713273,0.626328707,0.682015657
422.515301530,0.654785872,0.626328707,0.682015657
422.566494149,0.654860973,0.626328707,0.682015657
422.617686769,0.654945076,0.626328707,0.682177365
422.668879388,0.655002892,0.626328707,0.682177365
422.720072007,0.655072331,0.626328707,0.682177365
422.771264626,0.655155420,0.626778245,0.682752430
422.822457246,0.655243814,0.626778245,0.682752430
422.873649865,0.655315578,0.626778245,0.684523821
422.924842484,0.655402601,0.626778245,0.684523821
422.976035104,0.655474365,0.626778245,0.684523821
423.027227723,0.655572891,0.626901507,0.684873939
423.078420342,0.655621707,0.626901507,0.684873939
423.129612961,0.655692875,0.626901507,0.684873939
423.180805581,0.655767202,0.626901507,0.684873939
423.231998200,0.655837774,0.627162635,0.684873939
423.283190819,0.655913174,0.627162635,0.684991300
423.334383438,0.655975580,0.627162635,0.684991300
423.385576058,0.656053126,0.627162635,0.684991300
423.436768677,0.656139612,0.627162635,0.685333312
423.487961296,0.656202376,0.627162635,0.685333312
423.539153915,0.656260490,0.627162635,0.685333312
423.590346535,0.656324327,0.627162635,0.685333312
423.641539154,0.656410158,0.627502203,0.685337722
423.692731773,0.656490624,0.627502203,0.685337722
423.743924392,0.656553984,0.627551019,0.685337722
423.795117012,0.656627357,0.627551019,0.685337722
423.846309631,0.656712770,0.627551019,0.685337722
423.897502250,0.656784892,0.627702177,0.685374141
423.948694869,0.656857073,0.627702177,0.686151087
423.999887489,0.656953752,0.627702177,0.686222196
424.051080108,0.657032967,0.627702177,0.686222196
424.102272727,0.657109976,0.627702177,0.686290979
424.153465347,0.657170415,0.627702177,0.686290979
424.204657966,0.657237709,0.627702177,0.686290979
424.255850585,0.657303691,0.627702177,0.686290979
424.307043204,0.657391608,0.627964020,0.686290979
424.358235824,0.657445908,0.627964020,0.686290979
424.409428443,0.657521725,0.627964020,0.686290979
424.460621062,0.657590091,0.628239512,0.686290979
424.511813681,0.657659233,0.628239512,0.686327100
424.563006301,0.657739580,0.628781676,0.686327100
424.614198920,0.657833159,0.628781676,0.686747015
424.665391539,0.657899618,0.628781676,0.686747015
424.716584158,0.657949746,0.628781676,0.686932862
424.767776778,0.658018529,0.628781676,0.687132061
424.818969397,0.658102751,0.629303455,0.687132061
424.870162016,0.658185720,0.629346907,0.687132061
424.921354635,0.658258319,0.629346907,0.687132061
424.972547255,0.658345282,0.629537940,0.687132061
425.023739874,0.658421457,0.629537940,0.687132061
425.074932493,0.658502221,0.629537940,0.687132061
425.126125113,0.658581913,0.629537940,0.687132061
425.177317732,0.658651471,0.630026817,0.687132061
425.228510351,0.658722520,0.630026817,0.687132061
425.279702970,0.658771455,0.630622864,0.687132061
425.330895590,0.658836007,0.630622864,0.687132061
425.382088209,0.658913970,0.630904734,0.687132061
425.433280828,0.658984363,0.630904734,0.687132061
425.484473447,0.659062862,0.630904734,0.687606096
425.535666067,0.659133136,0.630904734,0.687753439
425.586858686,0.659192085,0.630904734,0.687753439
425.638051305,0.659279823,0.631188095,0.687753439
425.689243924,0.659350038,0.631188095,0.687753439
425.740436544,0.659434199,0.631188095,0.687925160
425.791629163,0.659506142,0.631188095,0.687925160
425.842821782,0.659563601,0.631404936,0.687925160
425.894014401,0.659622550,0.631404936,0.687925160
425.945207021,0.659689069,0.631404936,0.687925160
425.996399640,0.659764528,0.631814122,0.687925160
426.047592259,0.659826159,0.631814122,0.687925160
426.098784878,0.659896493,0.631814122,0.687925160
426.149977498,0.659962237,0.631814122,0.687925160
426.201170117,0.660027623,0.631814122,0.687925160
426.252362736,0.660107195,0.631814122,0.688454986
426.303555356,0.660167277,0.631814122,0.688632607
426.354747975,0.660245597,0.631814122,0.688632607
426.405940594,0.660301983,0.631814122,0.688632607
426.457133213,0.660359383,0.631814122,0.688632607
426.508325833,0.660438478,0.631814122,0.688632607
426.559518452,0.660515487,0.631814122,0.688632607
426.610711071,0.660593510,0.631814122,0.688632607
426.661903690,0.660650253,0.631814122,0.688632607
426.713096310,0.660713494,0.631814122,0.688632607
426.764288929,0.660788655,0.631814122,0.688779712
426.815481548,0.660857558,0.631853759,0.688966095
426.866674167,0.660938561,0.632724106,0.688966095
426.917866787,0.661005378,0.632724106,0.688966095
426.969059406,0.661079347,0.632818818,0.688966095
427.020252025,0.661141872,0.632888913,0.688966095
427.071444644,0.661207914,0.633111477,0.688966095
427.122637264,0.661293924,0.633111477,0.688966095
427.173829883,0.661378562,0.633111477,0.689003408
427.225022502,0.661447883,0.633111477,0.689303935
427.276215122,0.661520362,0.633111477,0.689303935
427.327407741,0.661585391,0.633472800,0.689303935
427.378600360,0.661655128,0.633631170,0.689303935
427.429792979,0.661746204,0.633631170,0.689375520
427.480985599,0.661815047,0.633631170,0.689456344
427.532178218,0.661889732,0.633631170,0.689456344
427.583370837,0.661949098,0.633631170,0.689456344
427.634563456,0.662007928,0.633631170,0.689684570
427.685756076,0.662087023,0.633631170,0.689714789
427.736948695,0.662168324,0.633777797,0.689777792
427.788141314,0.662232757,0.633777797,0.690343201
427.839333933,0.662296832,0.633884311,0.690343201
427.890526553,0.662358522,0.633884311,0.690343201
427.941719172,0.662410080,0.633884311,0.690956950
427.992911791,0.662502944,0.633884311,0.691001713
428.044104410,0.662576556,0.633884311,0.691001713
428.095297030,0.662660062,0.634083033,0.691001713
428.146489649,0.662743390,0.634083033,0.691001713
428.197682268,0.662811518,0.634083033,0.691001713
428.248874887,0.662885010,0.634083033,0.691001713
428.300067507,0.662941515,0.634083033,0.691001713
428.351260126,0.663015783,0.634083033,0.691001713
428.402452745,0.663081050,0.634083033,0.691315591
428.453645365,0.663122952,0.634083033,0.691315591
428.504837984,0.663192451,0.634907246,0.691315591
428.556030603,0.663282990,0.634907246,0.691315591
428.607223222,0.663357437,0.634907246,0.691315591
428.658415842,0.663440406,0.634907246,0.691315591
428.709608461,0.663510621,0.634907246,0.691470027
428.760801080,0.663584590,0.634907246,0.691470027
428.811993699,0.663638413,0.634907246,0.691470027
428.863186319,0.663701057,0.634907246,0.691834927
428.914378938,0.663768530,0.634907246,0.691943109
428.965571557,0.663842678,0.634907246,0.691943109
429.016764176,0.663905740,0.634907246,0.691943109
429.067956796,0.663985074,0.634907246,0.691943109
429.119149415,0.664050519,0.634907246,0.691946805
429.170342034,0.664144754,0.634907246,0.691972077
429.221534653,0.664225698,0.635146439,0.691972077
429.272727273,0.664279044,0.635146439,0.692055702
429.323919892,0.664352536,0.635146439,0.692377508
429.375112511,0.664433599,0.635146439,0.692377508
429.426305131,0.664506018,0.635146439,0.692377508
429.477497750,0.664576113,0.635537207,0.692377508
429.528690369,0.664636910,0.635537207,0.692728698
429.579882988,0.664683104,0.635537207,0.692728698
429.631075608,0.664727032,0.635537207,0.692728698
429.682268227,0.664808214,0.635537207,0.692728698
429.733460846,0.664871931,0.635555565,0.692844689
429.784653465,0.664946496,0.636363626,0.692844689
429.835846085,0.665015042,0.636363626,0.693508625
429.887038704,0.665088534,0.636363626,0.693508625
429.938231323,0.665155351,0.636363626,0.693548381
429.989423942,0.665233076,0.636363626,0.693548381
430.040616562,0.665301144,0.636363626,0.693548381
430.091809181,0.665361226,0.636363626,0.694192350
430.143001800,0.665447414,0.636363626,0.694192350
430.194194419,0.665497184,0.636363626,0.694292426
430.245387039,0.665574193,0.636593580,0.694292426
430.296579658,0.665641069,0.636820078,0.694292426
430.347772277,0.665704608,0.637398362,0.694292426
